,chin_x0,chin_y0,chin_x1,chin_y1,chin_x2,chin_y2,chin_x3,chin_y3,chin_x4,chin_y4,chin_x5,chin_y5,chin_x6,chin_y6,chin_x7,chin_y7,chin_x8,chin_y8,chin_x9,chin_y9,chin_x10,chin_y10,chin_x11,chin_y11,chin_x12,chin_y12,chin_x13,chin_y13,chin_x14,chin_y14,chin_x15,chin_y15,chin_x16,chin_y16,right_eyebrow_x0,right_eyebrow_y0,right_eyebrow_x1,right_eyebrow_y1,right_eyebrow_x2,right_eyebrow_y2,right_eyebrow_x3,right_eyebrow_y3,right_eyebrow_x4,right_eyebrow_y4,left_eyebrow_x0,left_eyebrow_y0,left_eyebrow_x1,left_eyebrow_y1,left_eyebrow_x2,left_eyebrow_y2,left_eyebrow_x3,left_eyebrow_y3,left_eyebrow_x4,left_eyebrow_y4,nose_x0,nose_y0,nose_x1,nose_y1,nose_x2,nose_y2,nose_x3,nose_y3,nose_x4,nose_y4,nose_x5,nose_y5,nose_x6,nose_y6,nose_x7,nose_y7,nose_x8,nose_y8,right_eye_x0,right_eye_y0,right_eye_x1,right_eye_y1,right_eye_x2,right_eye_y2,right_eye_x3,right_eye_y3,right_eye_x4,right_eye_y4,right_eye_x5,right_eye_y5,left_eye_x0,left_eye_y0,left_eye_x1,left_eye_y1,left_eye_x2,left_eye_y2,left_eye_x3,left_eye_y3,left_eye_x4,left_eye_y4,left_eye_x5,left_eye_y5,mouth_x0,mouth_y0,mouth_x1,mouth_y1,mouth_x2,mouth_y2,mouth_x3,mouth_y3,mouth_x4,mouth_y4,mouth_x5,mouth_y5,mouth_x6,mouth_y6,mouth_x7,mouth_y7,mouth_x8,mouth_y8,mouth_x9,mouth_y9,mouth_x10,mouth_y10,mouth_x11,mouth_y11,mouth_x12,mouth_y12,mouth_x13,mouth_y13,mouth_x14,mouth_y14,mouth_x15,mouth_y15,mouth_x16,mouth_y16,mouth_x17,mouth_y17,mouth_x18,mouth_y18,mouth_x19,mouth_y19,target
071.jpg,0.518796992,0.796992481,0.533834586,0.92481203,0.556390977,1.045112782,0.586466165,1.172932331,0.616541353,1.293233083,0.684210526,1.398496241,0.77443609,1.481203008,0.879699248,1.54887218,1.007518797,1.571428571,1.135338346,1.54887218,1.240601504,1.481203008,1.330827068,1.398496241,1.398496241,1.285714286,1.436090226,1.165413534,1.458646617,1.045112782,1.488721805,0.92481203,1.496240602,0.796992481,0.571428571,0.706766917,0.631578947,0.646616541,0.721804511,0.639097744,0.812030075,0.646616541,0.894736842,0.691729323,1.105263158,0.684210526,1.187969925,0.654135338,1.278195489,0.639097744,1.368421053,0.654135338,1.428571429,0.714285714,1,0.781954887,1.007518797,0.864661654,1.007518797,0.939849624,1.007518797,1.022556391,0.909774436,1.07518797,0.954887218,1.090225564,1.007518797,1.105263158,1.060150376,1.090225564,1.105263158,1.07518797,0.676691729,0.804511278,0.729323308,0.789473684,0.789473684,0.789473684,0.84962406,0.812030075,0.789473684,0.819548872,0.729323308,0.819548872,1.15037594,0.812030075,1.210526316,0.789473684,1.263157895,0.789473684,1.323308271,0.804511278,1.263157895,0.819548872,1.210526316,0.819548872,0.796992481,1.233082707,0.872180451,1.203007519,0.947368421,1.195488722,1.007518797,1.203007519,1.060150376,1.195488722,1.135338346,1.203007519,1.210526316,1.233082707,1.135338346,1.315789474,1.060150376,1.345864662,1.007518797,1.353383459,0.947368421,1.345864662,0.872180451,1.315789474,0.827067669,1.240601504,0.947368421,1.218045113,1.007518797,1.22556391,1.060150376,1.218045113,1.180451128,1.240601504,1.060150376,1.278195489,1.007518797,1.285714286,0.947368421,1.285714286,8
072.jpg,0.510344828,0.731034483,0.524137931,0.862068966,0.544827586,0.993103448,0.55862069,1.117241379,0.593103448,1.24137931,0.655172414,1.344827586,0.744827586,1.427586207,0.848275862,1.496551724,0.965517241,1.524137931,1.082758621,1.496551724,1.179310345,1.427586207,1.255172414,1.331034483,1.310344828,1.227586207,1.337931034,1.110344828,1.35862069,0.993103448,1.386206897,0.882758621,1.406896552,0.765517241,0.593103448,0.682758621,0.662068966,0.64137931,0.737931034,0.64137931,0.820689655,0.662068966,0.896551724,0.703448276,1.096551724,0.703448276,1.172413793,0.675862069,1.24137931,0.662068966,1.317241379,0.655172414,1.372413793,0.696551724,1.006896552,0.793103448,1.006896552,0.862068966,1.006896552,0.937931034,1.006896552,1.020689655,0.910344828,1.075862069,0.951724138,1.089655172,1,1.103448276,1.04137931,1.089655172,1.082758621,1.075862069,0.675862069,0.779310345,0.731034483,0.75862069,0.793103448,0.765517241,0.848275862,0.8,0.786206897,0.806896552,0.724137931,0.806896552,1.124137931,0.813793103,1.186206897,0.772413793,1.24137931,0.772413793,1.289655172,0.8,1.248275862,0.820689655,1.186206897,0.820689655,0.813793103,1.234482759,0.875862069,1.206896552,0.944827586,1.193103448,0.986206897,1.206896552,1.034482759,1.193103448,1.089655172,1.213793103,1.144827586,1.24137931,1.089655172,1.303448276,1.034482759,1.331034483,0.979310345,1.331034483,0.937931034,1.331034483,0.868965517,1.303448276,0.84137931,1.24137931,0.937931034,1.24137931,0.986206897,1.24137931,1.034482759,1.24137931,1.117241379,1.248275862,1.034482759,1.255172414,0.986206897,1.262068966,0.937931034,1.255172414,8
073.jpg,0.514084507,0.767605634,0.521126761,0.894366197,0.542253521,1.014084507,0.563380282,1.14084507,0.591549296,1.26056338,0.654929577,1.35915493,0.753521127,1.443661972,0.852112676,1.507042254,0.971830986,1.535211268,1.091549296,1.514084507,1.183098592,1.450704225,1.267605634,1.366197183,1.323943662,1.267605634,1.352112676,1.154929577,1.38028169,1.035211268,1.408450704,0.922535211,1.422535211,0.809859155,0.584507042,0.697183099,0.647887324,0.647887324,0.73943662,0.64084507,0.823943662,0.661971831,0.901408451,0.697183099,1.105633803,0.704225352,1.183098592,0.676056338,1.26056338,0.669014085,1.338028169,0.676056338,1.394366197,0.725352113,1.007042254,0.788732394,1.007042254,0.85915493,1.014084507,0.936619718,1.014084507,1.021126761,0.908450704,1.077464789,0.957746479,1.091549296,1.007042254,1.098591549,1.049295775,1.091549296,1.091549296,1.077464789,0.676056338,0.781690141,0.732394366,0.753521127,0.795774648,0.76056338,0.85915493,0.802816901,0.788732394,0.802816901,0.725352113,0.802816901,1.133802817,0.816901408,1.197183099,0.781690141,1.253521127,0.781690141,1.302816901,0.809859155,1.26056338,0.823943662,1.197183099,0.823943662,0.809859155,1.23943662,0.88028169,1.211267606,0.950704225,1.197183099,0.992957746,1.211267606,1.042253521,1.197183099,1.098591549,1.218309859,1.154929577,1.246478873,1.098591549,1.309859155,1.035211268,1.338028169,0.992957746,1.338028169,0.943661972,1.338028169,0.873239437,1.309859155,0.838028169,1.246478873,0.950704225,1.246478873,0.992957746,1.246478873,1.035211268,1.23943662,1.126760563,1.253521127,1.035211268,1.267605634,0.992957746,1.267605634,0.943661972,1.267605634,8
074.jpg,0.457364341,0.798449612,0.472868217,0.945736434,0.496124031,1.07751938,0.519379845,1.209302326,0.558139535,1.341085271,0.627906977,1.441860465,0.728682171,1.527131783,0.837209302,1.604651163,0.976744186,1.627906977,1.108527132,1.612403101,1.217054264,1.534883721,1.302325581,1.441860465,1.364341085,1.325581395,1.395348837,1.209302326,1.418604651,1.07751938,1.441860465,0.953488372,1.457364341,0.829457364,0.534883721,0.674418605,0.612403101,0.620155039,0.705426357,0.612403101,0.798449612,0.627906977,0.891472868,0.666666667,1.108527132,0.674418605,1.19379845,0.643410853,1.286821705,0.635658915,1.372093023,0.643410853,1.441860465,0.697674419,1.007751938,0.775193798,1.007751938,0.852713178,1.007751938,0.930232558,1.015503876,1.007751938,0.899224806,1.07751938,0.953488372,1.093023256,1,1.108527132,1.054263566,1.100775194,1.100775194,1.085271318,0.643410853,0.775193798,0.705426357,0.744186047,0.775193798,0.751937984,0.837209302,0.798449612,0.76744186,0.80620155,0.697674419,0.80620155,1.147286822,0.80620155,1.209302326,0.76744186,1.279069767,0.76744186,1.341085271,0.798449612,1.286821705,0.829457364,1.217054264,0.821705426,0.798449612,1.286821705,0.868217054,1.240310078,0.937984496,1.217054264,0.992248062,1.224806202,1.046511628,1.217054264,1.108527132,1.248062016,1.162790698,1.302325581,1.11627907,1.372093023,1.046511628,1.403100775,0.984496124,1.410852713,0.930232558,1.403100775,0.860465116,1.372093023,0.829457364,1.286821705,0.937984496,1.248062016,0.992248062,1.255813953,1.046511628,1.255813953,1.131782946,1.302325581,1.046511628,1.333333333,0.992248062,1.341085271,0.930232558,1.333333333,8
075.jpg,0.481481481,0.792592593,0.496296296,0.925925926,0.518518519,1.059259259,0.540740741,1.185185185,0.577777778,1.311111111,0.644444444,1.414814815,0.733333333,1.503703704,0.837037037,1.57037037,0.97037037,1.6,1.096296296,1.577777778,1.2,1.511111111,1.288888889,1.422222222,1.348148148,1.318518519,1.392592593,1.2,1.414814815,1.081481481,1.451851852,0.962962963,1.474074074,0.837037037,0.562962963,0.681481481,0.62962963,0.622222222,0.725925926,0.614814815,0.814814815,0.637037037,0.903703704,0.681481481,1.111111111,0.688888889,1.2,0.659259259,1.288888889,0.651851852,1.37037037,0.666666667,1.42962963,0.725925926,1.014814815,0.785185185,1.014814815,0.859259259,1.014814815,0.933333333,1.007407407,1.007407407,0.903703704,1.074074074,0.948148148,1.088888889,1,1.103703704,1.044444444,1.096296296,1.088888889,1.088888889,0.666666667,0.777777778,0.718518519,0.755555556,0.785185185,0.762962963,0.844444444,0.8,0.777777778,0.807407407,0.711111111,0.807407407,1.148148148,0.822222222,1.214814815,0.785185185,1.274074074,0.785185185,1.333333333,0.814814815,1.274074074,0.837037037,1.207407407,0.82962963,0.792592593,1.274074074,0.859259259,1.22962963,0.933333333,1.207407407,0.985185185,1.222222222,1.037037037,1.214814815,1.103703704,1.237037037,1.162962963,1.288888889,1.103703704,1.355555556,1.037037037,1.37037037,0.977777778,1.377777778,0.925925926,1.37037037,0.851851852,1.348148148,0.822222222,1.274074074,0.933333333,1.237037037,0.985185185,1.244444444,1.037037037,1.244444444,1.133333333,1.288888889,1.037037037,1.303703704,0.985185185,1.311111111,0.925925926,1.303703704,8
076.jpg,0.455223881,0.768656716,0.470149254,0.910447761,0.485074627,1.044776119,0.514925373,1.171641791,0.559701493,1.298507463,0.626865672,1.402985075,0.731343284,1.485074627,0.843283582,1.552238806,0.970149254,1.574626866,1.097014925,1.552238806,1.194029851,1.47761194,1.276119403,1.388059701,1.328358209,1.28358209,1.365671642,1.171641791,1.380597015,1.044776119,1.402985075,0.925373134,1.417910448,0.805970149,0.537313433,0.679104478,0.611940299,0.626865672,0.708955224,0.619402985,0.805970149,0.634328358,0.888059701,0.679104478,1.104477612,0.679104478,1.186567164,0.656716418,1.268656716,0.641791045,1.350746269,0.656716418,1.410447761,0.708955224,1,0.776119403,1.007462687,0.858208955,1.007462687,0.940298507,1.014925373,1.02238806,0.888059701,1.074626866,0.947761194,1.097014925,1,1.104477612,1.044776119,1.097014925,1.097014925,1.082089552,0.641791045,0.776119403,0.701492537,0.753731343,0.768656716,0.753731343,0.835820896,0.798507463,0.768656716,0.805970149,0.701492537,0.805970149,1.126865672,0.813432836,1.201492537,0.776119403,1.26119403,0.776119403,1.313432836,0.805970149,1.268656716,0.828358209,1.194029851,0.828358209,0.78358209,1.23880597,0.865671642,1.21641791,0.940298507,1.201492537,0.985074627,1.21641791,1.037313433,1.201492537,1.104477612,1.223880597,1.156716418,1.253731343,1.104477612,1.305970149,1.044776119,1.328358209,0.985074627,1.335820896,0.932835821,1.335820896,0.858208955,1.305970149,0.820895522,1.246268657,0.940298507,1.246268657,0.985074627,1.253731343,1.037313433,1.246268657,1.126865672,1.253731343,1.037313433,1.26119403,0.985074627,1.268656716,0.932835821,1.26119403,8
077.jpg,0.521978022,0.730769231,0.527472527,0.846153846,0.543956044,0.961538462,0.571428571,1.071428571,0.620879121,1.175824176,0.686813187,1.263736264,0.774725275,1.335164835,0.868131868,1.384615385,0.967032967,1.39010989,1.065934066,1.368131868,1.126373626,1.296703297,1.181318681,1.21978022,1.225274725,1.126373626,1.252747253,1.032967033,1.274725275,0.934065934,1.28021978,0.840659341,1.285714286,0.747252747,0.626373626,0.692307692,0.692307692,0.675824176,0.763736264,0.686813187,0.82967033,0.708791209,0.895604396,0.741758242,1.076923077,0.741758242,1.131868132,0.71978022,1.181318681,0.692307692,1.230769231,0.675824176,1.274725275,0.686813187,0.994505495,0.807692308,1,0.879120879,1.010989011,0.956043956,1.021978022,1.027472527,0.917582418,1.06043956,0.956043956,1.071428571,1,1.082417582,1.038461538,1.071428571,1.065934066,1.054945055,0.703296703,0.785714286,0.752747253,0.78021978,0.807692308,0.78021978,0.851648352,0.807692308,0.802197802,0.818681319,0.747252747,0.813186813,1.087912088,0.807692308,1.137362637,0.785714286,1.186813187,0.785714286,1.21978022,0.791208791,1.186813187,0.818681319,1.137362637,0.818681319,0.824175824,1.175824176,0.884615385,1.17032967,0.945054945,1.159340659,0.983516484,1.17032967,1.021978022,1.159340659,1.06043956,1.164835165,1.098901099,1.17032967,1.06043956,1.21978022,1.021978022,1.247252747,0.983516484,1.258241758,0.93956044,1.258241758,0.879120879,1.236263736,0.851648352,1.181318681,0.945054945,1.192307692,0.983516484,1.192307692,1.021978022,1.186813187,1.076923077,1.175824176,1.021978022,1.192307692,0.983516484,1.203296703,0.945054945,1.197802198,8
078.jpg,0.432835821,0.753731343,0.447761194,0.895522388,0.470149254,1.037313433,0.492537313,1.171641791,0.537313433,1.298507463,0.619402985,1.402985075,0.723880597,1.485074627,0.843283582,1.552238806,0.97761194,1.574626866,1.104477612,1.552238806,1.201492537,1.470149254,1.28358209,1.373134328,1.343283582,1.26119403,1.373134328,1.141791045,1.395522388,1.014925373,1.417910448,0.895522388,1.432835821,0.776119403,0.529850746,0.664179104,0.604477612,0.611940299,0.701492537,0.604477612,0.798507463,0.619402985,0.888059701,0.664179104,1.104477612,0.671641791,1.186567164,0.641791045,1.276119403,0.626865672,1.358208955,0.634328358,1.417910448,0.686567164,1,0.768656716,1.007462687,0.850746269,1.014925373,0.932835821,1.02238806,1.02238806,0.902985075,1.082089552,0.947761194,1.097014925,1.007462687,1.111940299,1.052238806,1.097014925,1.097014925,1.082089552,0.641791045,0.768656716,0.701492537,0.746268657,0.768656716,0.753731343,0.828358209,0.78358209,0.76119403,0.791044776,0.694029851,0.791044776,1.134328358,0.798507463,1.201492537,0.768656716,1.268656716,0.768656716,1.320895522,0.791044776,1.268656716,0.813432836,1.201492537,0.813432836,0.791044776,1.26119403,0.873134328,1.23880597,0.940298507,1.21641791,0.992537313,1.231343284,1.044776119,1.21641791,1.097014925,1.23880597,1.156716418,1.268656716,1.097014925,1.320895522,1.037313433,1.343283582,0.992537313,1.350746269,0.932835821,1.350746269,0.865671642,1.320895522,0.820895522,1.26119403,0.940298507,1.26119403,0.992537313,1.268656716,1.044776119,1.268656716,1.126865672,1.268656716,1.037313433,1.276119403,0.992537313,1.276119403,0.940298507,1.276119403,8
079.jpg,0.466666667,0.748148148,0.481481481,0.888888889,0.503703704,1.022222222,0.525925926,1.155555556,0.562962963,1.281481481,0.637037037,1.392592593,0.740740741,1.481481481,0.851851852,1.555555556,0.985185185,1.577777778,1.118518519,1.548148148,1.214814815,1.466666667,1.303703704,1.37037037,1.37037037,1.259259259,1.4,1.133333333,1.422222222,1.014814815,1.451851852,0.896296296,1.466666667,0.777777778,0.548148148,0.674074074,0.622222222,0.622222222,0.711111111,0.614814815,0.8,0.62962963,0.888888889,0.674074074,1.103703704,0.674074074,1.192592593,0.644444444,1.281481481,0.62962963,1.362962963,0.644444444,1.422222222,0.696296296,1,0.77037037,1.007407407,0.851851852,1.007407407,0.933333333,1.007407407,1.022222222,0.896296296,1.081481481,0.948148148,1.096296296,1,1.111111111,1.044444444,1.103703704,1.096296296,1.088888889,0.651851852,0.77037037,0.711111111,0.755555556,0.777777778,0.755555556,0.837037037,0.785185185,0.77037037,0.8,0.711111111,0.8,1.140740741,0.8,1.207407407,0.777777778,1.274074074,0.777777778,1.325925926,0.8,1.274074074,0.822222222,1.207407407,0.814814815,0.785185185,1.259259259,0.866666667,1.22962963,0.940740741,1.214814815,0.985185185,1.22962963,1.037037037,1.214814815,1.096296296,1.237037037,1.155555556,1.266666667,1.096296296,1.325925926,1.037037037,1.355555556,0.985185185,1.355555556,0.933333333,1.355555556,0.859259259,1.325925926,0.814814815,1.259259259,0.933333333,1.259259259,0.985185185,1.266666667,1.037037037,1.259259259,1.125925926,1.274074074,1.037037037,1.281481481,0.985185185,1.281481481,0.933333333,1.281481481,8
080.jpg,0.682119205,0.847682119,0.688741722,0.933774834,0.701986755,1.013245033,0.715231788,1.099337748,0.741721854,1.178807947,0.781456954,1.251655629,0.841059603,1.311258278,0.907284768,1.357615894,0.986754967,1.377483444,1.066225166,1.364238411,1.132450331,1.317880795,1.198675497,1.271523179,1.245033113,1.205298013,1.278145695,1.125827815,1.291390728,1.046357616,1.311258278,0.966887417,1.324503311,0.880794702,0.728476821,0.794701987,0.768211921,0.748344371,0.834437086,0.735099338,0.894039735,0.741721854,0.953642384,0.774834437,1.066225166,0.781456954,1.125827815,0.761589404,1.19205298,0.754966887,1.251655629,0.774834437,1.284768212,0.821192053,1.006622517,0.847682119,1.006622517,0.900662252,1.006622517,0.953642384,1.006622517,1.013245033,0.933774834,1.052980132,0.966887417,1.059602649,1,1.072847682,1.033112583,1.066225166,1.066225166,1.059602649,0.794701987,0.841059603,0.834437086,0.82781457,0.880794702,0.82781457,0.920529801,0.854304636,0.874172185,0.867549669,0.82781457,0.860927152,1.092715232,0.867549669,1.139072848,0.841059603,1.185430464,0.847682119,1.218543046,0.867549669,1.185430464,0.887417219,1.139072848,0.880794702,0.867549669,1.158940397,0.913907285,1.145695364,0.966887417,1.132450331,0.993377483,1.145695364,1.026490066,1.139072848,1.072847682,1.152317881,1.112582781,1.17218543,1.072847682,1.238410596,1.026490066,1.264900662,0.986754967,1.264900662,0.953642384,1.264900662,0.907284768,1.231788079,0.887417219,1.165562914,0.960264901,1.152317881,0.993377483,1.158940397,1.026490066,1.158940397,1.092715232,1.178807947,1.026490066,1.218543046,0.993377483,1.225165563,0.960264901,1.218543046,9
081.jpg,0.638888889,0.8125,0.652777778,0.909722222,0.673611111,1.006944444,0.6875,1.097222222,0.722222222,1.180555556,0.763888889,1.263888889,0.826388889,1.326388889,0.902777778,1.375,0.986111111,1.395833333,1.076388889,1.381944444,1.145833333,1.326388889,1.215277778,1.270833333,1.263888889,1.194444444,1.291666667,1.111111111,1.3125,1.020833333,1.333333333,0.930555556,1.347222222,0.840277778,0.701388889,0.756944444,0.743055556,0.715277778,0.8125,0.694444444,0.875,0.708333333,0.9375,0.743055556,1.076388889,0.756944444,1.131944444,0.729166667,1.194444444,0.715277778,1.256944444,0.729166667,1.298611111,0.770833333,1,0.826388889,1.006944444,0.888888889,1.006944444,0.951388889,1.006944444,1.013888889,0.930555556,1.055555556,0.965277778,1.0625,1,1.076388889,1.034722222,1.069444444,1.069444444,1.055555556,0.770833333,0.826388889,0.8125,0.8125,0.861111111,0.8125,0.909722222,0.840277778,0.861111111,0.854166667,0.805555556,0.854166667,1.097222222,0.854166667,1.138888889,0.826388889,1.194444444,0.826388889,1.236111111,0.847222222,1.194444444,0.875,1.138888889,0.868055556,0.868055556,1.173611111,0.916666667,1.159722222,0.965277778,1.145833333,0.993055556,1.152777778,1.020833333,1.145833333,1.069444444,1.159722222,1.111111111,1.180555556,1.069444444,1.243055556,1.020833333,1.270833333,0.993055556,1.277777778,0.958333333,1.270833333,0.909722222,1.243055556,0.888888889,1.180555556,0.965277778,1.166666667,0.993055556,1.173611111,1.020833333,1.173611111,1.090277778,1.1875,1.020833333,1.229166667,0.993055556,1.236111111,0.958333333,1.229166667,9
082.jpg,0.677852349,0.865771812,0.684563758,0.953020134,0.697986577,1.033557047,0.711409396,1.11409396,0.744966443,1.194630872,0.785234899,1.268456376,0.838926174,1.33557047,0.906040268,1.389261745,0.986577181,1.402684564,1.073825503,1.389261745,1.140939597,1.342281879,1.201342282,1.288590604,1.255033557,1.22147651,1.281879195,1.140939597,1.302013423,1.060402685,1.32885906,0.979865772,1.342281879,0.899328859,0.724832215,0.791946309,0.765100671,0.744966443,0.832214765,0.724832215,0.89261745,0.738255034,0.953020134,0.765100671,1.073825503,0.77852349,1.127516779,0.758389262,1.194630872,0.751677852,1.255033557,0.77852349,1.295302013,0.825503356,1.006711409,0.845637584,1.006711409,0.899328859,1.006711409,0.953020134,1.006711409,1.006711409,0.932885906,1.053691275,0.966442953,1.067114094,1,1.073825503,1.033557047,1.073825503,1.067114094,1.067114094,0.791946309,0.852348993,0.832214765,0.825503356,0.879194631,0.832214765,0.919463087,0.859060403,0.872483221,0.865771812,0.825503356,0.865771812,1.100671141,0.872483221,1.140939597,0.845637584,1.194630872,0.852348993,1.228187919,0.879194631,1.187919463,0.89261745,1.140939597,0.88590604,0.872483221,1.181208054,0.912751678,1.154362416,0.959731544,1.140939597,0.993288591,1.154362416,1.026845638,1.147651007,1.067114094,1.161073826,1.11409396,1.194630872,1.067114094,1.255033557,1.020134228,1.281879195,0.986577181,1.281879195,0.953020134,1.281879195,0.906040268,1.248322148,0.89261745,1.187919463,0.959731544,1.161073826,0.993288591,1.167785235,1.020134228,1.167785235,1.093959732,1.194630872,1.020134228,1.241610738,0.993288591,1.241610738,0.959731544,1.234899329,9
083.jpg,0.688741722,0.860927152,0.701986755,0.947019868,0.715231788,1.033112583,0.728476821,1.112582781,0.754966887,1.19205298,0.794701987,1.264900662,0.847682119,1.324503311,0.913907285,1.377483444,0.986754967,1.397350993,1.072847682,1.38410596,1.139072848,1.337748344,1.205298013,1.284768212,1.258278146,1.218543046,1.284768212,1.145695364,1.304635762,1.066225166,1.331125828,0.98013245,1.344370861,0.894039735,0.741721854,0.794701987,0.781456954,0.748344371,0.841059603,0.735099338,0.900662252,0.741721854,0.953642384,0.774834437,1.072847682,0.781456954,1.125827815,0.761589404,1.19205298,0.754966887,1.251655629,0.781456954,1.291390728,0.82781457,1.013245033,0.847682119,1.006622517,0.900662252,1.006622517,0.947019868,1.006622517,1.006622517,0.933774834,1.052980132,0.966887417,1.059602649,1,1.066225166,1.033112583,1.066225166,1.066225166,1.059602649,0.801324503,0.847682119,0.841059603,0.82781457,0.887417219,0.82781457,0.927152318,0.860927152,0.880794702,0.867549669,0.834437086,0.867549669,1.099337748,0.874172185,1.145695364,0.847682119,1.19205298,0.847682119,1.225165563,0.874172185,1.19205298,0.894039735,1.139072848,0.887417219,0.874172185,1.17218543,0.913907285,1.145695364,0.960264901,1.132450331,0.993377483,1.145695364,1.026490066,1.132450331,1.072847682,1.152317881,1.119205298,1.185430464,1.072847682,1.238410596,1.026490066,1.264900662,0.993377483,1.271523179,0.953642384,1.264900662,0.907284768,1.238410596,0.894039735,1.17218543,0.960264901,1.158940397,0.993377483,1.158940397,1.026490066,1.158940397,1.099337748,1.185430464,1.026490066,1.225165563,0.993377483,1.231788079,0.960264901,1.225165563,9
